Profile ID,Week,Category,Player,Team,Position,Starter/Sub,Captain,Vice Captain,Pts,MP,GS,A,CS,GC,OG,PS,PM,YC,RC,S,BP,BPS,I,C,T,II,CBI,R,DC,ST,xG,xA,xGI,xGC
10548214,2,Goalkeeper,Raya,Arsenal,GKP,Starter,No,Yes,6,90,0,0,1,0,0,0,0,0,0,1,0,28,13.4,0.0,0,1.3,0,3,0,1,0.0,0.0,0.0,0.17
10548214,2,Defenders,Gabriel,Arsenal,DEF,Starter,No,No,6,90,0,0,1,0,0,0,0,0,0,0,0,26,13.4,3.3,0,2.3,3,4,3,1,0.04,0.01,0.05,0.17
10548214,2,Defenders,Guéhi,Man City,DEF,Starter,No,No,2,90,0,0,0,1,0,0,0,0,0,0,0,6,11.2,1.5,1,1.7,4,3,5,1,0.11,0.01,0.12,0.93
10548214,2,Defenders,Chalobah,Chelsea,DEF,Starter,No,No,8,68,1,0,0,1,0,0,0,0,0,0,0,27,44.2,1.4,2,7.9,3,4,5,1,0.31,0.01,0.32,0.29
10548214,2,Defenders,Mings,Aston Villa,DEF,Starter,No,No,2,90,0,0,0,1,0,0,0,0,0,0,0,12,17.6,12.3,0,4.5,5,6,5,1,0.11,0.03,0.14,1.21
10548214,2,Defenders,Van de Ven,Spurs,DEF,Starter,No,No,6,90,0,0,1,0,0,0,0,0,0,0,0,26,12.6,0.7,1,1.3,3,3,4,1,0.0,0.0,0.0,1.55
10548214,2,Midfielders,Reijnders,Man City,MID,Starter,No,No,2,90,0,0,0,2,0,0,0,0,0,0,0,12,5.4,5.1,1,1.5,0,4,5,1,0.04,0.04,0.08,1.11
10548214,2,Midfielders,Cherki,Man City,MID,Starter,No,No,1,53,0,0,0,2,0,0,0,0,0,0,0,10,14.4,25.5,4,4.8,1,3,8,1,0.0,0.44,0.44,0.62
10548214,2,Midfielders,Caicedo,Chelsea,MID,Starter,No,No,8,90,1,0,0,1,0,0,0,0,0,0,1,36,50.8,5.2,3,7.3,2,2,7,1,0.24,0.02,0.26,0.73
10548214,2,Forwards,Wood,Nott'm Forest,FWD,Starter,No,No,2,87,0,0,0,1,0,0,0,0,0,0,0,3,0.0,11.0,0,2.0,0,0,0,1,0.23,0.06,0.29,1.1
10548214,2,Forwards,Haaland,Man City,FWD,Starter,Yes,No,4,90,0,0,0,2,0,0,0,0,0,0,0,6,1.4,15.2,0,3.2,1,3,4,1,0.47,0.3,0.77,1.11
10548214,2,Substitutes,Henderson,Crystal Palace,GKP,Sub,No,No,2,90,0,0,0,1,0,0,0,0,0,0,0,3,3.4,0.0,0,0.3,0,4,0,1,0.0,0.0,0.0,0.93
10548214,2,Substitutes,Palmer,Chelsea,MID,Sub,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
10548214,2,Substitutes,Kudus,Spurs,MID,Sub,No,No,3,85,0,0,1,0,0,0,0,0,0,0,0,14,11.4,18.9,3,3.2,0,6,9,1,0.0,0.09,0.09,1.55
10548214,2,Substitutes,Ekitiké,Liverpool,FWD,Sub,No,No,9,79,1,0,0,1,0,0,0,0,0,0,3,33,39.8,22.4,0,8.5,3,2,5,1,0.21,0.06,0.27,0.78
10548214,3,Goalkeeper,Raya,Arsenal,GKP,Starter,No,Yes,2,90,0,0,0,1,0,0,0,0,0,2,0,12,20.0,10.0,0,3.0,0,12,0,1,0.0,0.02,0.02,0.52
10548214,3,Defenders,Gabriel,Arsenal,DEF,Starter,No,No,2,90,0,0,0,1,0,0,0,0,0,0,0,8,15.4,1.4,1,1.9,6,2,7,1,0.02,0.01,0.03,0.52
10548214,3,Defenders,Guéhi,Man City,DEF,Starter,No,No,15,90,1,0,1,0,0,0,0,0,0,0,3,46,53.8,1.8,3,7.3,6,5,9,1,0.05,0.01,0.06,1.13
10548214,3,Defenders,Chalobah,Chelsea,DEF,Starter,No,No,13,90,0,1,1,0,0,0,0,0,0,0,2,43,26.4,8.6,5,5.2,6,2,11,1,0.12,0.21,0.33,1.02
10548214,3,Defenders,Mings,Aston Villa,DEF,Starter,No,No,1,90,0,0,0,3,0,0,0,0,0,0,0,1,14.4,2.1,1,1.7,3,2,4,1,0.0,0.02,0.02,2.67
10548214,3,Defenders,Van de Ven,Spurs,DEF,Starter,No,No,1,90,0,0,0,1,0,0,0,1,0,0,0,8,24.0,2.2,0,2.6,9,6,9,1,0.0,0.01,0.01,1.59
10548214,3,Midfielders,Reijnders,Man City,MID,Starter,No,No,2,90,0,0,0,2,0,0,0,0,0,0,0,18,11.8,32.3,1,4.5,1,3,5,1,0.02,0.12,0.14,2.3
10548214,3,Midfielders,Kudus,Spurs,MID,Starter,No,No,2,90,0,0,0,1,0,0,0,0,0,0,0,6,14.8,20.4,4,4.3,0,2,6,1,0.0,0.08,0.08,1.59
10548214,3,Midfielders,Caicedo,Chelsea,MID,Starter,No,No,4,90,0,0,1,0,0,0,0,1,0,0,0,16,23.8,3.9,4,3.3,8,11,23,1,0.06,0.03,0.09,1.02
10548214,3,Forwards,Wood,Nott'm Forest,FWD,Starter,No,No,2,72,0,0,1,0,0,0,0,0,0,0,0,4,0.0,1.9,0,2.6,0,1,1,1,0.41,0.0,0.41,0.59
10548214,3,Forwards,Haaland,Man City,FWD,Starter,Yes,No,18,90,1,0,0,2,0,0,0,0,0,0,3,29,30.4,0.4,0,12.7,0,1,1,1,1.4,0.0,1.4,2.3
10548214,3,Substitutes,Henderson,Crystal Palace,GKP,Sub,No,No,7,90,0,0,1,0,0,0,0,0,0,4,0,31,31.0,0.0,0,3.1,0,7,0,1,0.0,0.0,0.0,1.13
10548214,3,Substitutes,Palmer,Chelsea,MID,Sub,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
10548214,3,Substitutes,Cherki,Man City,MID,Sub,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
10548214,3,Substitutes,Ekitiké,Liverpool,FWD,Sub,No,No,2,78,0,0,1,0,0,0,0,0,0,0,0,3,0.2,0.3,1,0.3,0,1,2,1,0.0,0.0,0.0,0.4
10548214,4,Goalkeeper,Raya,Arsenal,GKP,Starter,No,Yes,6,90,0,0,1,0,0,0,0,0,0,1,0,24,12.8,0.0,0,1.3,0,9,0,1,0.0,0.0,0.0,0.2
10548214,4,Defenders,Gabriel,Arsenal,DEF,Starter,No,No,9,90,0,0,1,0,0,0,0,0,0,0,1,32,28.0,1.3,2,3.8,8,3,10,1,0.2,0.01,0.21,0.2
10548214,4,Defenders,Guéhi,Man City,DEF,Starter,No,No,6,90,0,0,1,0,0,0,0,0,0,0,0,27,17.4,11.8,0,3.3,6,6,6,1,0.03,0.01,0.04,0.36
10548214,4,Defenders,Chalobah,Chelsea,DEF,Starter,No,No,3,90,0,0,0,2,0,0,0,0,0,0,0,12,31.0,17.1,1,5.3,15,4,16,1,0.03,0.29,0.32,1.43
10548214,4,Defenders,Mings,Aston Villa,DEF,Starter,No,No,9,90,0,0,1,0,0,0,0,0,0,0,1,30,36.0,1.3,1,4.5,12,3,13,1,0.22,0.01,0.23,2.08
10548214,4,Defenders,Van de Ven,Spurs,DEF,Starter,No,No,14,79,1,0,1,0,0,0,0,0,0,0,2,43,46.0,10.9,1,8.0,4,2,5,1,0.09,0.0,0.09,0.6
10548214,4,Midfielders,B.Fernandes,Man Utd,MID,Starter,No,No,2,90,0,0,0,3,0,0,0,0,0,0,0,21,16.0,35.7,2,5.3,0,3,5,1,0.02,0.32,0.34,2.52
10548214,4,Midfielders,Reijnders,Man City,MID,Starter,No,No,3,90,0,0,1,0,0,0,0,0,0,0,0,8,8.0,19.3,1,5.2,3,3,7,1,0.35,0.02,0.37,1.51
10548214,4,Midfielders,Caicedo,Chelsea,MID,Starter,No,No,12,90,1,0,0,2,0,0,0,0,0,0,3,40,54.0,15.3,4,7.6,5,8,17,1,0.07,0.07,0.14,1.43
10548214,4,Forwards,Wood,Nott'm Forest,FWD,Starter,No,No,1,59,0,0,0,2,0,0,0,0,0,0,0,4,4.4,11.6,0,3.3,1,0,1,1,0.03,0.04,0.07,1.75
10548214,4,Forwards,Haaland,Man City,FWD,Starter,Yes,No,26,86,2,0,1,0,0,0,0,0,0,0,3,63,78.8,12.9,0,16.2,6,2,8,1,1.8,0.01,1.81,1.42
10548214,4,Substitutes,Henderson,Crystal Palace,GKP,Sub,No,No,6,90,0,0,1,0,0,0,0,0,0,0,0,22,4.4,0.0,0,0.4,1,8,0,1,0.0,0.0,0.0,0.36
10548214,4,Substitutes,Cherki,Man City,MID,Sub,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
10548214,4,Substitutes,Kudus,Spurs,MID,Sub,No,No,3,90,0,0,1,0,0,0,0,0,0,0,0,4,10.2,31.8,0,7.8,0,3,3,1,0.47,0.11,0.58,0.6
10548214,4,Substitutes,Ekitiké,Liverpool,FWD,Sub,No,No,2,71,0,0,1,0,0,0,0,0,0,0,0,8,2.6,2.7,0,1.5,1,3,4,1,0.1,0.06,0.16,0.12
10548214,5,Goalkeeper,Raya,Arsenal,GKP,Starter,No,Yes,2,90,0,0,0,1,0,0,0,0,0,2,0,13,21.4,0.0,0,2.1,1,6,0,1,0.0,0.01,0.01,0.89
10548214,5,Defenders,Mings,Aston Villa,DEF,Starter,No,No,4,90,0,0,0,1,0,0,0,0,0,0,0,16,34.4,24.4,0,6.1,12,2,12,1,0.0,0.03,0.03,1.05
10548214,5,Defenders,Gabriel,Arsenal,DEF,Starter,No,No,2,90,0,0,0,1,0,0,0,0,0,0,0,13,19.6,2.3,1,2.2,7,1,8,1,0.0,0.01,0.01,0.89
10548214,5,Defenders,Guéhi,Man City,DEF,Starter,No,No,7,90,0,1,0,1,0,0,0,0,0,0,0,25,22.0,1.4,5,3.1,5,2,10,1,0.2,0.01,0.21,0.66
10548214,5,Defenders,Chalobah,Chelsea,DEF,Starter,No,No,8,90,1,0,0,2,0,0,0,1,0,0,0,23,57.4,2.3,2,7.7,8,2,10,1,0.2,0.01,0.21,1.84
10548214,5,Midfielders,B.Fernandes,Man Utd,MID,Starter,No,No,10,86,1,0,0,1,0,0,0,0,0,0,3,36,42.8,17.8,2,10.7,0,6,8,1,0.82,0.08,0.9,0.32
10548214,5,Midfielders,Reijnders,Man City,MID,Starter,No,No,9,90,0,1,0,1,0,0,0,0,0,0,2,26,31.2,21.8,0,7.0,5,7,12,1,0.06,0.04,0.1,0.96
10548214,5,Midfielders,Szoboszlai,Liverpool,MID,Starter,No,No,1,90,0,0,0,1,0,0,0,1,0,0,0,10,11.4,22.4,1,4.8,2,7,10,1,0.07,0.03,0.1,0.7
10548214,5,Midfielders,Caicedo,Chelsea,MID,Starter,No,No,4,90,0,0,0,2,0,0,0,0,0,0,0,24,19.2,20.2,5,4.1,3,7,15,1,0.03,0.04,0.07,1.84
10548214,5,Forwards,Haaland,Man City,FWD,Starter,Yes,No,18,75,1,0,1,0,0,0,0,0,0,0,3,32,35.4,2.1,0,7.2,2,3,5,1,0.52,0.01,0.53,0.77
10548214,5,Forwards,Wood,Nott'm Forest,FWD,Starter,No,No,2,74,0,0,0,1,0,0,0,0,0,0,0,7,5.0,17.5,0,4.7,2,2,4,1,0.41,0.0,0.41,0.68
10548214,5,Substitutes,Henderson,Crystal Palace,GKP,Sub,No,No,1,90,0,0,0,1,0,0,0,1,0,2,0,11,20.0,0.0,0,2.0,3,7,0,1,0.0,0.03,0.03,0.66
10548214,5,Substitutes,Van de Ven,Spurs,DEF,Sub,No,No,1,90,0,0,0,2,0,0,0,0,0,0,0,4,12.6,2.3,2,1.7,1,3,3,1,0.0,0.01,0.01,1.32
10548214,5,Substitutes,Kudus,Spurs,MID,Sub,No,No,7,90,0,2,0,2,0,0,0,1,0,0,0,21,25.0,33.8,2,7.9,0,5,7,1,0.11,0.16,0.27,1.32
10548214,5,Substitutes,Ekitiké,Liverpool,FWD,Sub,No,No,8,66,1,0,0,1,0,0,0,0,0,0,2,39,52.4,2.0,2,7.7,5,4,11,1,0.32,0.06,0.38,0.66
10548214,6,Goalkeeper,Raya,Arsenal,GKP,Starter,No,Yes,2,90,0,0,0,1,0,0,0,0,0,2,0,11,15.8,0.0,0,1.6,2,10,0,1,0.0,0.01,0.01,0.61
10548214,6,Defenders,Mings,Aston Villa,DEF,Starter,No,No,1,31,0,0,0,1,0,0,0,0,0,0,0,-1,2.8,0.4,0,0.3,1,1,1,1,0.0,0.0,0.0,0.28
10548214,6,Defenders,Gabriel,Arsenal,DEF,Starter,No,No,13,90,1,0,0,1,0,0,0,0,0,0,3,34,76.8,2.5,3,11.2,16,2,19,1,0.22,0.02,0.24,0.61
10548214,6,Defenders,Guéhi,Man City,DEF,Starter,No,No,7,90,0,1,0,1,0,0,0,0,0,0,0,21,35.4,11.1,3,5.1,8,2,11,1,0.0,0.05,0.05,2.14
10548214,6,Defenders,Chalobah,Chelsea,DEF,Starter,No,No,-3,52,0,0,0,3,0,0,0,0,1,0,0,-13,0.0,1.3,0,0.0,1,2,1,1,0.0,0.0,0.0,0.13
10548214,6,Midfielders,B.Fernandes,Man Utd,MID,Starter,No,No,-1,90,0,0,0,3,0,0,1,1,0,0,0,3,17.6,12.7,1,4.7,4,6,11,1,0.79,0.01,0.8,2.02
10548214,6,Midfielders,Reijnders,Man City,MID,Starter,No,No,2,82,0,0,0,1,0,0,0,0,0,0,0,16,10.6,11.0,1,4.0,3,2,6,1,0.14,0.06,0.2,0.41
10548214,6,Midfielders,Szoboszlai,Liverpool,MID,Starter,No,No,5,90,0,0,0,2,0,0,0,0,0,0,1,28,25.8,73.5,0,10.8,5,11,16,1,0.03,0.42,0.45,2.92
10548214,6,Midfielders,Caicedo,Chelsea,MID,Starter,No,No,2,90,0,0,0,3,0,0,0,0,0,0,0,18,17.4,4.4,3,2.4,4,4,11,1,0.03,0.02,0.05,2.28
10548214,6,Forwards,Haaland,Man City,FWD,Starter,Yes,No,32,90,2,1,0,1,0,0,0,0,0,0,3,68,85.4,20.8,0,18.4,2,2,4,1,1.17,0.24,1.41,0.41
10548214,6,Forwards,Wood,Nott'm Forest,FWD,Starter,No,No,2,89,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2.0,0,4.2,2,1,3,1,0.78,0.0,0.78,0.92
10548214,6,Substitutes,Henderson,Crystal Palace,GKP,Sub,No,No,3,90,0,0,0,1,0,0,0,0,0,3,0,14,21.4,0.0,0,2.1,0,9,0,1,0.0,0.0,0.0,2.14
10548214,6,Substitutes,Van de Ven,Spurs,DEF,Sub,No,No,2,90,0,0,0,1,0,0,0,0,0,0,0,14,16.6,12.2,1,4.0,5,5,6,1,0.01,0.13,0.14,1.15
10548214,6,Substitutes,Kudus,Spurs,MID,Sub,No,No,2,90,0,0,0,1,0,0,0,0,0,0,0,7,22.2,23.4,3,9.8,0,6,9,1,0.38,0.08,0.46,1.15
10548214,6,Substitutes,Ekitiké,Liverpool,FWD,Sub,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
10548214,7,Goalkeeper,Raya,Arsenal,GKP,Starter,No,Yes,6,90,0,0,1,0,0,0,0,0,0,0,0,20,3.2,0.0,0,0.3,0,8,0,1,0.0,0.0,0.0,0.49
10548214,7,Defenders,Gabriel,Arsenal,DEF,Starter,No,No,9,90,0,0,1,0,0,0,0,0,0,0,1,33,24.6,2.0,2,2.9,10,0,12,1,0.0,0.03,0.03,0.49
10548214,7,Defenders,Guéhi,Man City,DEF,Starter,No,No,3,90,0,0,0,2,0,0,0,0,0,0,0,7,26.8,3.6,2,6.7,8,5,10,1,0.2,0.48,0.68,2.03
10548214,7,Defenders,Van de Ven,Spurs,DEF,Starter,No,No,2,90,0,0,0,1,0,0,0,0,0,0,0,14,14.8,0.3,2,1.5,4,4,6,1,0.0,0.0,0.0,1.68
10548214,7,Midfielders,Kudus,Spurs,MID,Starter,No,No,12,89,1,1,0,1,0,0,0,1,0,0,3,36,58.0,12.8,2,9.5,0,4,6,1,0.27,0.04,0.31,1.43
10548214,7,Midfielders,B.Fernandes,Man Utd,MID,Starter,No,No,3,90,0,0,1,0,0,0,0,0,0,0,0,17,18.2,37.9,0,6.9,5,4,9,1,0.17,0.3,0.47,0.71
10548214,7,Midfielders,Reijnders,Man City,MID,Starter,No,No,3,75,0,0,1,0,0,0,0,0,0,0,0,14,10.8,18.3,0,5.5,1,2,3,1,0.18,0.06,0.24,0.71
10548214,7,Midfielders,Szoboszlai,Liverpool,MID,Starter,No,No,1,90,0,0,0,2,0,0,0,1,0,0,0,8,12.0,6.8,4,2.9,3,3,10,1,0.56,0.03,0.59,1.0
10548214,7,Midfielders,Caicedo,Chelsea,MID,Starter,No,No,10,90,1,0,0,1,0,0,0,0,0,0,3,35,49.0,6.3,4,7.1,2,5,11,1,0.06,0.02,0.08,1.95
10548214,7,Forwards,Wood,Nott'm Forest,FWD,Starter,No,No,2,63,0,0,0,1,0,0,0,0,0,0,0,4,0.0,1.3,0,0.3,1,1,2,1,0.0,0.0,0.0,1.03
10548214,7,Forwards,Haaland,Man City,FWD,Starter,Yes,No,16,90,1,0,1,0,0,0,0,0,0,0,2,36,35.4,3.4,0,6.2,2,0,2,1,0.29,0.01,0.3,0.83
10548214,7,Substitutes,Henderson,Crystal Palace,GKP,Sub,No,No,2,90,0,0,0,2,0,0,0,0,0,5,0,18,42.4,0.0,0,4.2,0,15,0,1,0.0,0.0,0.0,2.03
10548214,7,Substitutes,Chalobah,Chelsea,DEF,Sub,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
10548214,7,Substitutes,Mings,Aston Villa,DEF,Sub,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
10548214,7,Substitutes,Ekitiké,Liverpool,FWD,Sub,No,No,1,16,0,0,0,1,0,0,0,0,0,0,0,3,3.6,0.7,1,0.9,1,1,3,0,0.14,0.02,0.16,0.83
10548214,8,Goalkeeper,Raya,Arsenal,GKP,Starter,No,Yes,6,90,0,0,1,0,0,0,0,0,0,0,0,21,4.6,0.0,0,0.5,2,7,0,1,0.0,0.0,0.0,0.44
10548214,8,Defenders,Gabriel,Arsenal,DEF,Starter,No,No,12,90,0,1,1,0,0,0,0,0,0,0,3,33,33.4,11.6,0,6.0,9,1,9,1,0.24,0.02,0.26,0.44
10548214,8,Defenders,Guéhi,Man City,DEF,Starter,No,No,4,90,0,1,0,3,0,0,0,0,0,0,0,17,15.8,35.3,1,6.7,5,5,6,1,0.21,0.4,0.61,2.03
10548214,8,Defenders,Chalobah,Chelsea,DEF,Starter,No,No,6,90,0,0,1,0,0,0,0,0,0,0,0,31,15.0,10.5,1,2.6,5,5,6,1,0.0,0.0,0.0,2.35
10548214,8,Defenders,Van de Ven,Spurs,DEF,Starter,No,No,0,90,0,0,0,2,0,0,0,1,0,0,0,3,11.0,1.3,0,1.6,4,5,4,1,0.1,0.01,0.11,0.32
10548214,8,Midfielders,B.Fernandes,Man Utd,MID,Starter,No,No,8,84,0,1,0,1,0,0,0,0,0,0,3,27,29.2,44.8,1,8.3,2,5,8,1,0.2,0.12,0.32,2.44
10548214,8,Midfielders,Reijnders,Man City,MID,Starter,No,No,1,58,0,0,0,0,0,0,0,0,0,0,0,17,7.8,26.7,1,5.2,1,1,3,1,0.3,0.08,0.38,0.66
10548214,8,Midfielders,Szoboszlai,Liverpool,MID,Starter,No,No,4,90,0,0,0,2,0,0,0,0,0,0,0,20,23.6,45.1,2,6.9,3,7,12,1,0.0,0.11,0.11,1.34
10548214,8,Midfielders,Caicedo,Chelsea,MID,Starter,No,No,1,45,0,0,0,0,0,0,0,0,0,0,0,5,8.6,0.8,0,0.9,3,3,6,0,0.0,0.01,0.01,1.82
10548214,8,Forwards,Wood,Nott'm Forest,FWD,Starter,No,No,1,16,0,0,0,1,0,0,0,0,0,0,0,5,2.0,0.0,1,0.2,0,0,1,0,0.0,0.0,0.0,0.27
10548214,8,Forwards,Haaland,Man City,FWD,Starter,Yes,No,26,90,2,0,1,0,0,0,0,0,0,0,3,62,77.4,1.9,0,16.4,2,2,4,1,0.98,0.02,1.0,0.81
10548214,8,Substitutes,Henderson,Crystal Palace,GKP,Sub,No,No,1,90,0,0,0,3,0,0,0,0,0,2,0,1,15.0,0.0,0,1.5,0,7,0,1,0.0,0.02,0.02,2.03
10548214,8,Substitutes,Mings,Aston Villa,DEF,Sub,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
10548214,8,Substitutes,Kudus,Spurs,MID,Sub,No,No,2,90,0,0,0,2,0,0,0,0,0,0,0,6,11.2,40.1,2,5.9,1,6,9,1,0.0,0.07,0.07,0.32
10548214,8,Substitutes,Ekitiké,Liverpool,FWD,Sub,No,No,1,28,0,0,0,1,0,0,0,0,0,0,0,-1,0.0,1.9,0,0.9,0,0,0,0,0.07,0.0,0.07,0.64
10548214,9,Goalkeeper,Raya,Arsenal,GKP,Starter,No,Yes,6,90,0,0,1,0,0,0,0,0,0,1,0,25,15.0,0.1,0,1.5,2,10,0,1,0.0,0.0,0.0,0.47
10548214,9,Defenders,Gabriel,Arsenal,DEF,Starter,No,No,9,90,0,0,1,0,0,0,0,0,0,0,3,32,27.2,11.2,0,4.7,9,0,9,1,0.1,0.03,0.13,0.47
10548214,9,Defenders,Guéhi,Man City,DEF,Starter,No,No,4,90,0,0,0,1,0,0,0,0,0,0,0,9,23.2,0.8,1,3.3,9,2,10,1,0.09,0.01,0.1,1.08
10548214,9,Defenders,Chalobah,Chelsea,DEF,Starter,No,No,1,90,0,0,0,2,0,0,0,0,0,0,0,8,25.8,3.2,0,3.6,7,8,7,1,0.02,0.02,0.04,1.31
10548214,9,Defenders,Van de Ven,Spurs,DEF,Starter,No,No,23,90,2,0,1,0,0,0,0,0,0,0,3,59,82.0,1.6,0,15.0,10,2,10,1,1.07,0.07,1.14,1.53
10548214,9,Midfielders,B.Fernandes,Man Utd,MID,Starter,No,No,4,90,0,0,0,2,0,0,0,0,0,0,0,27,30.8,30.7,3,11.0,5,7,15,1,0.38,0.19,0.57,1.12
10548214,9,Midfielders,Reijnders,Man City,MID,Starter,No,No,1,75,0,0,0,1,0,0,0,1,0,0,0,-1,0.0,4.3,0,0.4,1,2,3,1,0.07,0.03,0.1,0.81
10548214,9,Midfielders,Szoboszlai,Liverpool,MID,Starter,No,No,10,90,0,1,0,3,0,0,0,0,0,0,3,37,59.4,43.0,6,11.5,6,10,22,1,0.03,0.23,0.26,2.75
10548214,9,Midfielders,Caicedo,Chelsea,MID,Starter,No,No,2,90,0,0,0,2,0,0,0,0,0,0,0,16,15.4,26.7,1,4.6,4,4,9,1,0.04,0.16,0.2,1.31
10548214,9,Midfielders,Kudus,Spurs,MID,Starter,No,No,3,77,0,0,1,0,0,0,0,0,0,0,0,3,1.8,5.6,0,0.9,0,6,6,1,0.09,0.06,0.15,1.31
10548214,9,Forward,Haaland,Man City,FWD,Starter,Yes,No,4,90,0,0,0,1,0,0,0,0,0,0,0,9,15.2,2.6,0,7.1,3,0,3,1,0.23,0.01,0.24,0.81
10548214,9,Substitutes,Henderson,Crystal Palace,GKP,Sub,No,No,2,90,0,0,0,1,0,0,0,0,0,2,0,9,17.4,0.0,0,1.7,0,4,0,1,0.0,0.01,0.01,1.08
10548214,9,Substitutes,Mings,Aston Villa,DEF,Sub,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
10548214,9,Substitutes,Wood,Nott'm Forest,FWD,Sub,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
10548214,9,Substitutes,Ekitiké,Liverpool,FWD,Sub,No,No,2,90,0,0,0,3,0,0,0,0,0,0,0,0,3.2,12.3,0,3.3,4,1,5,1,0.35,0.01,0.36,2.75
10548214,10,Goalkeeper,Raya,Arsenal,GKP,Starter,No,Yes,6,90,0,0,1,0,0,0,0,0,0,0,0,20,2.8,0.1,0,0.3,1,7,0,1,0.0,0.0,0.0,0.42
10548214,10,Defenders,Gabriel,Arsenal,DEF,Starter,No,No,12,90,0,1,1,0,0,0,0,1,0,0,2,39,36.0,11.3,1,5.1,10,1,11,1,0.0,0.52,0.52,0.42
10548214,10,Defenders,Guéhi,Man City,DEF,Starter,No,No,10,90,0,0,1,0,0,0,0,0,0,0,2,34,24.6,10.8,5,3.7,7,4,12,1,0.0,0.02,0.02,0.54
10548214,10,Defenders,Chalobah,Chelsea,DEF,Starter,No,No,7,90,0,0,1,0,0,0,0,1,0,0,0,26,18.0,0.4,1,1.8,11,2,12,1,0.0,0.0,0.0,0.1
10548214,10,Defenders,Mings,Aston Villa,DEF,Starter,No,No,1,16,0,0,0,0,0,0,0,0,0,0,0,4,2.0,0.4,0,0.2,1,0,1,0,0.0,0.0,0.0,0.06
10548214,10,Defenders,Van de Ven,Spurs,DEF,Starter,No,No,2,90,0,0,0,1,0,0,0,0,0,0,0,8,7.6,0.9,2,0.9,2,2,4,1,0.0,0.01,0.01,3.68
10548214,10,Midfielders,B.Fernandes,Man Utd,MID,Starter,No,No,5,90,0,1,0,2,0,0,0,0,0,0,0,26,30.4,51.7,0,8.7,3,6,9,1,0.09,0.13,0.22,1.93
10548214,10,Midfielders,Reijnders,Man City,MID,Starter,No,No,1,17,0,0,0,0,0,0,0,0,0,0,0,4,4.0,1.7,0,2.8,0,1,1,0,0.11,0.02,0.13,0.02
10548214,10,Midfielders,Szoboszlai,Liverpool,MID,Starter,No,No,2,90,0,0,1,0,0,0,0,1,0,0,0,15,17.2,40.8,2,7.5,0,5,7,1,0.28,0.1,0.38,0.41
10548214,10,Midfielders,Caicedo,Chelsea,MID,Starter,No,No,10,90,0,1,1,0,0,0,0,0,0,0,2,33,27.4,25.6,2,5.7,6,7,15,1,0.0,0.28,0.28,0.1
10548214,10,Forward,Haaland,Man City,FWD,Starter,Yes,No,26,81,2,0,0,1,0,0,0,0,0,0,3,62,71.6,3.8,0,15.7,1,0,1,1,1.33,0.01,1.34,0.71
10548214,10,Substitutes,Henderson,Crystal Palace,GKP,Sub,No,No,6,90,0,0,1,0,0,0,0,0,0,2,0,25,13.0,0.0,0,1.3,1,7,0,1,0.0,0.0,0.0,0.54
10548214,10,Substitutes,Wood,Nott'm Forest,FWD,Sub,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
10548214,10,Substitutes,Kudus,Spurs,MID,Sub,No,No,1,90,0,0,0,1,0,0,0,1,0,0,0,7,6.4,3.3,2,3.9,0,6,8,1,0.1,0.07,0.17,3.68
10548214,10,Substitutes,Ekitiké,Liverpool,FWD,Sub,No,No,2,76,0,0,1,0,0,0,0,0,0,0,0,2,0.0,4.8,0,0.5,1,0,1,1,0.0,0.05,0.05,0.3
10548214,11,Goalkeeper,Raya,Arsenal,GKP,Starter,No,Yes,1,90,0,0,0,2,0,0,0,0,0,0,0,-2,1.6,0.0,0,0.2,0,2,0,1,0.0,0.0,0.0,0.44
10548214,11,Defenders,Van de Ven,Spurs,DEF,Starter,No,No,1,90,0,0,0,2,0,0,0,0,0,0,0,4,14.6,0.5,2,1.5,5,5,7,1,0.0,0.01,0.01,0.63
